iso_code,continent,date,total_cases,new_cases,total_tests,new_tests,total_deaths,new_deaths,total_recoveries
MAR,Africa,2020-01-05,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-06,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-07,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-08,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-09,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-10,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-11,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-12,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-13,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-14,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-15,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-16,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-17,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-18,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-19,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-20,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-21,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-22,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-23,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-24,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-25,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-26,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-27,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-28,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-29,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-30,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-01-31,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-01,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-02,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-03,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-04,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-05,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-06,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-07,NA,0,9,NA,NA,0,NA
MAR,Africa,2020-02-08,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-09,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-10,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-11,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-12,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-13,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-14,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-15,NA,0,10,NA,NA,0,NA
MAR,Africa,2020-02-16,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-17,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-18,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-19,NA,0,11,NA,NA,0,NA
MAR,Africa,2020-02-20,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-21,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-22,NA,0,12,NA,NA,0,NA
MAR,Africa,2020-02-23,NA,0,13,1,NA,0,NA
MAR,Africa,2020-02-24,NA,0,14,1,NA,0,NA
MAR,Africa,2020-02-25,NA,0,15,1,NA,0,NA
MAR,Africa,2020-02-26,NA,0,17,2,NA,0,NA
MAR,Africa,2020-02-27,NA,0,19,2,NA,0,NA
MAR,Africa,2020-02-28,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-02-29,NA,0,25,NA,NA,0,NA
MAR,Africa,2020-03-01,NA,0,NA,NA,NA,0,NA
MAR,Africa,2020-03-02,NA,0,29,NA,NA,0,NA
MAR,Africa,2020-03-03,NA,0,33,4,NA,0,NA
MAR,Africa,2020-03-04,NA,0,35,2,NA,0,NA
MAR,Africa,2020-03-05,NA,0,42,7,NA,0,NA
MAR,Africa,2020-03-06,NA,0,52,10,NA,0,NA
MAR,Africa,2020-03-07,NA,0,57,5,NA,0,NA
MAR,Africa,2020-03-08,2,2,NA,NA,NA,0,NA
MAR,Africa,2020-03-09,2,0,62,NA,NA,0,NA
MAR,Africa,2020-03-10,2,0,66,4,NA,0,NA
MAR,Africa,2020-03-11,2,0,NA,NA,NA,0,NA
MAR,Africa,2020-03-12,2,0,97,NA,NA,0,NA
MAR,Africa,2020-03-13,2,0,101,4,NA,0,NA
MAR,Africa,2020-03-14,2,0,130,29,NA,0,NA
MAR,Africa,2020-03-15,17,15,NA,NA,1,1,16
MAR,Africa,2020-03-16,17,0,189,NA,1,0,16
MAR,Africa,2020-03-17,17,0,227,38,1,0,16
MAR,Africa,2020-03-18,17,0,317,90,1,0,16
MAR,Africa,2020-03-19,17,0,370,53,1,0,16
MAR,Africa,2020-03-20,17,0,464,94,1,0,16
MAR,Africa,2020-03-21,17,0,537,73,1,0,16
MAR,Africa,2020-03-22,96,79,627,90,3,2,93
MAR,Africa,2020-03-23,96,0,786,159,3,0,93
MAR,Africa,2020-03-24,96,0,855,69,3,0,93
MAR,Africa,2020-03-25,96,0,995,140,3,0,93
MAR,Africa,2020-03-26,96,0,1206,211,3,0,93
MAR,Africa,2020-03-27,96,0,1768,562,3,0,93
MAR,Africa,2020-03-28,96,0,1976,208,3,0,93
MAR,Africa,2020-03-29,390,294,2273,297,25,22,365
MAR,Africa,2020-03-30,390,0,2751,478,25,0,365
MAR,Africa,2020-03-31,390,0,2900,149,25,0,365
MAR,Africa,2020-04-01,390,0,3345,445,25,0,365
MAR,Africa,2020-04-02,390,0,3624,279,25,0,365
MAR,Africa,2020-04-03,390,0,3910,286,25,0,365
MAR,Africa,2020-04-04,390,0,4321,411,25,0,365
MAR,Africa,2020-04-05,919,529,4848,527,59,34,860
MAR,Africa,2020-04-06,919,0,5104,256,59,0,860
MAR,Africa,2020-04-07,919,0,5437,333,59,0,860
MAR,Africa,2020-04-08,919,0,5752,315,59,0,860
MAR,Africa,2020-04-09,919,0,6383,631,59,0,860
MAR,Africa,2020-04-10,919,0,7239,856,59,0,860
MAR,Africa,2020-04-11,919,0,7948,709,59,0,860
MAR,Africa,2020-04-12,1545,626,8604,656,111,52,1434
MAR,Africa,2020-04-13,1545,0,9128,524,111,0,1434
MAR,Africa,2020-04-14,1545,0,9922,794,111,0,1434
MAR,Africa,2020-04-15,1545,0,10650,728,111,0,1434
MAR,Africa,2020-04-16,1545,0,11996,1346,111,0,1434
MAR,Africa,2020-04-17,1545,0,12952,956,111,0,1434
MAR,Africa,2020-04-18,1545,0,13689,737,111,0,1434
MAR,Africa,2020-04-19,2685,1140,15123,1434,137,26,2548
MAR,Africa,2020-04-20,2685,0,16386,1263,137,0,2548
MAR,Africa,2020-04-21,2685,0,18100,1714,137,0,2548
MAR,Africa,2020-04-22,2685,0,19885,1785,137,0,2548
MAR,Africa,2020-04-23,2685,0,21947,2062,137,0,2548
MAR,Africa,2020-04-24,2685,0,23933,1986,137,0,2548
MAR,Africa,2020-04-25,2685,0,25443,1510,137,0,2548
MAR,Africa,2020-04-26,3897,1212,27399,1956,159,22,3738
MAR,Africa,2020-04-27,3897,0,29254,1855,159,0,3738
MAR,Africa,2020-04-28,3897,0,31250,1996,159,0,3738
MAR,Africa,2020-04-29,3897,0,32930,1680,159,0,3738
MAR,Africa,2020-04-30,3897,0,34841,1911,159,0,3738
MAR,Africa,2020-05-01,3897,0,37006,2165,159,0,3738
MAR,Africa,2020-05-02,3897,0,39367,2361,159,0,3738
MAR,Africa,2020-05-03,4729,832,42112,2745,173,14,4556
MAR,Africa,2020-05-04,4729,0,45302,3190,173,0,4556
MAR,Africa,2020-05-05,4729,0,49570,4268,173,0,4556
MAR,Africa,2020-05-06,4729,0,52958,3388,173,0,4556
MAR,Africa,2020-05-07,4729,0,56492,3534,173,0,4556
MAR,Africa,2020-05-08,4729,0,59871,3379,173,0,4556
MAR,Africa,2020-05-09,4729,0,63059,3188,173,0,4556
MAR,Africa,2020-05-10,5910,1181,65924,2865,186,13,5724
MAR,Africa,2020-05-11,5910,0,68980,3056,186,0,5724
MAR,Africa,2020-05-12,5910,0,71815,2835,186,0,5724
MAR,Africa,2020-05-13,5910,0,75870,4055,186,0,5724
MAR,Africa,2020-05-14,5910,0,77922,2052,186,0,5724
MAR,Africa,2020-05-15,5910,0,81616,3694,186,0,5724
MAR,Africa,2020-05-16,5910,0,85004,3388,186,0,5724
MAR,Africa,2020-05-17,6741,831,89957,4953,192,6,6549
MAR,Africa,2020-05-18,6741,0,95536,5579,192,0,6549
MAR,Africa,2020-05-19,6741,0,100367,4831,192,0,6549
MAR,Africa,2020-05-20,6741,0,106004,5637,192,0,6549
MAR,Africa,2020-05-21,6741,0,112997,6993,192,0,6549
MAR,Africa,2020-05-22,6741,0,123402,10405,192,0,6549
MAR,Africa,2020-05-23,6741,0,133561,10159,192,0,6549
MAR,Africa,2020-05-24,7406,665,142882,9321,198,6,7208
MAR,Africa,2020-05-25,7406,0,152203,9321,198,0,7208
MAR,Africa,2020-05-26,7406,0,161365,9162,198,0,7208
MAR,Africa,2020-05-27,7406,0,170713,9348,198,0,7208
MAR,Africa,2020-05-28,7406,0,180189,9476,198,0,7208
MAR,Africa,2020-05-29,7406,0,190061,9872,198,0,7208
MAR,Africa,2020-05-30,7406,0,199998,9937,198,0,7208
MAR,Africa,2020-05-31,7780,374,209139,9141,204,6,7576
MAR,Africa,2020-06-01,7780,0,221554,12415,204,0,7576
MAR,Africa,2020-06-02,7780,0,234651,13097,204,0,7576
MAR,Africa,2020-06-03,7780,0,247824,13173,204,0,7576
MAR,Africa,2020-06-04,7780,0,261010,13186,204,0,7576
MAR,Africa,2020-06-05,7780,0,275349,14339,204,0,7576
MAR,Africa,2020-06-06,7780,0,289457,14108,204,0,7576
MAR,Africa,2020-06-07,8151,371,305953,16496,208,4,7943
MAR,Africa,2020-06-08,8151,0,322703,16750,208,0,7943
MAR,Africa,2020-06-09,8151,0,339571,16868,208,0,7943
MAR,Africa,2020-06-10,8151,0,356051,16480,208,0,7943
MAR,Africa,2020-06-11,8151,0,372591,16540,208,0,7943
MAR,Africa,2020-06-12,8151,0,389142,16551,208,0,7943
MAR,Africa,2020-06-13,8151,0,405898,16756,208,0,7943
MAR,Africa,2020-06-14,8692,541,422520,16622,212,4,8480
MAR,Africa,2020-06-15,8692,0,439272,16752,212,0,8480
MAR,Africa,2020-06-16,8692,0,455768,16496,212,0,8480
MAR,Africa,2020-06-17,8692,0,471736,15968,212,0,8480
MAR,Africa,2020-06-18,8692,0,488947,17211,212,0,8480
MAR,Africa,2020-06-19,8692,0,505636,16689,212,0,8480
MAR,Africa,2020-06-20,8692,0,522166,16530,212,0,8480
MAR,Africa,2020-06-21,9839,1147,538191,16025,213,1,9626
MAR,Africa,2020-06-22,9839,0,556695,18504,213,0,9626
MAR,Africa,2020-06-23,9839,0,575176,18481,213,0,9626
MAR,Africa,2020-06-24,9839,0,591757,16581,213,0,9626
MAR,Africa,2020-06-25,9839,0,NA,NA,213,0,9626
MAR,Africa,2020-06-26,9839,0,620435,NA,213,0,9626
MAR,Africa,2020-06-27,9839,0,633494,13059,213,0,9626
MAR,Africa,2020-06-28,11877,2038,646195,12701,220,7,11657
MAR,Africa,2020-06-29,11877,0,662814,16619,220,0,11657
MAR,Africa,2020-06-30,11877,0,681191,18377,220,0,11657
MAR,Africa,2020-07-01,11877,0,698128,16937,220,0,11657
MAR,Africa,2020-07-02,11877,0,715853,17725,220,0,11657
MAR,Africa,2020-07-03,11877,0,732494,16641,220,0,11657
MAR,Africa,2020-07-04,11877,0,748449,15955,220,0,11657
MAR,Africa,2020-07-05,13822,1945,765580,17131,232,12,13590
MAR,Africa,2020-07-06,13822,0,783639,18059,232,0,13590
MAR,Africa,2020-07-07,13822,0,801329,17690,232,0,13590
MAR,Africa,2020-07-08,13822,0,819124,17795,232,0,13590
MAR,Africa,2020-07-09,13822,0,835264,16140,232,0,13590
MAR,Africa,2020-07-10,13822,0,849097,13833,232,0,13590
MAR,Africa,2020-07-11,13822,0,864594,15497,232,0,13590
MAR,Africa,2020-07-12,15542,1720,878626,14032,245,13,15297
MAR,Africa,2020-07-13,15542,0,896638,18012,245,0,15297
MAR,Africa,2020-07-14,15542,0,915140,18502,245,0,15297
MAR,Africa,2020-07-15,15542,0,934048,18908,245,0,15297
MAR,Africa,2020-07-16,15542,0,953715,19667,245,0,15297
MAR,Africa,2020-07-17,15542,0,973404,19689,245,0,15297
MAR,Africa,2020-07-18,15542,0,990514,17110,245,0,15297
MAR,Africa,2020-07-19,17015,1473,1009326,18812,269,24,16746
MAR,Africa,2020-07-20,17015,0,1027773,18447,269,0,16746
MAR,Africa,2020-07-21,17015,0,1046806,19033,269,0,16746
MAR,Africa,2020-07-22,17015,0,1065833,19027,269,0,16746
MAR,Africa,2020-07-23,17015,0,1085490,19657,269,0,16746
MAR,Africa,2020-07-24,17015,0,1105271,19781,269,0,16746
MAR,Africa,2020-07-25,17015,0,1126213,20942,269,0,16746
MAR,Africa,2020-07-26,19645,2630,1147173,20960,305,36,19340
MAR,Africa,2020-07-27,19645,0,1168113,20940,305,0,19340
MAR,Africa,2020-07-28,19645,0,1188801,20688,305,0,19340
MAR,Africa,2020-07-29,19645,0,1210035,21234,305,0,19340
MAR,Africa,2020-07-30,19645,0,1231195,21160,305,0,19340
MAR,Africa,2020-07-31,19645,0,1252365,21170,305,0,19340
MAR,Africa,2020-08-01,19645,0,1273939,21574,305,0,19340
MAR,Africa,2020-08-02,25051,5406,1295194,21255,367,62,24684
MAR,Africa,2020-08-03,25051,0,1316861,21667,367,0,24684
MAR,Africa,2020-08-04,25051,0,1338989,22128,367,0,24684
MAR,Africa,2020-08-05,25051,0,1361550,22561,367,0,24684
MAR,Africa,2020-08-06,25051,0,1383816,22266,367,0,24684
MAR,Africa,2020-08-07,25051,0,1405159,21343,367,0,24684
MAR,Africa,2020-08-08,25051,0,1427635,22476,367,0,24684
MAR,Africa,2020-08-09,32007,6956,1449968,22333,480,113,31527
MAR,Africa,2020-08-10,32007,0,1472095,22127,480,0,31527
MAR,Africa,2020-08-11,32007,0,1494096,22001,480,0,31527
MAR,Africa,2020-08-12,32007,0,1516402,22306,480,0,31527
MAR,Africa,2020-08-13,32007,0,1538520,22118,480,0,31527
MAR,Africa,2020-08-14,32007,0,1560527,22007,480,0,31527
MAR,Africa,2020-08-15,32007,0,1583234,22707,480,0,31527
MAR,Africa,2020-08-16,41017,9010,1605613,22379,632,152,40385
MAR,Africa,2020-08-17,41017,0,1626810,21197,632,0,40385
MAR,Africa,2020-08-18,41017,0,1648728,21918,632,0,40385
MAR,Africa,2020-08-19,41017,0,1670569,21841,632,0,40385
MAR,Africa,2020-08-20,41017,0,1692405,21836,632,0,40385
MAR,Africa,2020-08-21,41017,0,1714583,22178,632,0,40385
MAR,Africa,2020-08-22,41017,0,1736976,22393,632,0,40385
MAR,Africa,2020-08-23,50812,9795,1758870,21894,858,226,49954
MAR,Africa,2020-08-24,50812,0,1779980,21110,858,0,49954
MAR,Africa,2020-08-25,50812,0,1802170,22190,858,0,49954
MAR,Africa,2020-08-26,50812,0,1824251,22081,858,0,49954
MAR,Africa,2020-08-27,50812,0,1846260,22009,858,0,49954
MAR,Africa,2020-08-28,50812,0,1868545,22285,858,0,49954
MAR,Africa,2020-08-29,50812,0,1890964,22419,858,0,49954
MAR,Africa,2020-08-30,60056,9244,1912965,22001,1078,220,58978
MAR,Africa,2020-08-31,60056,0,1934334,21369,1078,0,58978
MAR,Africa,2020-09-01,60056,0,1956416,22082,1078,0,58978
MAR,Africa,2020-09-02,60056,0,1978840,22424,1078,0,58978
MAR,Africa,2020-09-03,60056,0,2001124,22284,1078,0,58978
MAR,Africa,2020-09-04,60056,0,2023926,22802,1078,0,58978
MAR,Africa,2020-09-05,60056,0,2046496,22570,1078,0,58978
MAR,Africa,2020-09-06,70160,10104,2070053,23557,1329,251,68831
MAR,Africa,2020-09-07,70160,0,2092291,22238,1329,0,68831
MAR,Africa,2020-09-08,70160,0,2115390,23099,1329,0,68831
MAR,Africa,2020-09-09,70160,0,2138164,22774,1329,0,68831
MAR,Africa,2020-09-10,70160,0,2160798,22634,1329,0,68831
MAR,Africa,2020-09-11,70160,0,2184266,23468,1329,0,68831
MAR,Africa,2020-09-12,70160,0,2207396,23130,1329,0,68831
MAR,Africa,2020-09-13,84435,14275,2230069,22673,1553,224,82882
MAR,Africa,2020-09-14,84435,0,2251763,21694,1553,0,82882
MAR,Africa,2020-09-15,84435,0,2274042,22279,1553,0,82882
MAR,Africa,2020-09-16,84435,0,2295811,21769,1553,0,82882
MAR,Africa,2020-09-17,84435,0,NA,NA,1553,0,82882
MAR,Africa,2020-09-18,84435,0,2342307,NA,1553,0,82882
MAR,Africa,2020-09-19,84435,0,2366181,23874,1553,0,82882
MAR,Africa,2020-09-20,99816,15381,2389115,22934,1795,242,98021
MAR,Africa,2020-09-21,99816,0,2410576,21461,1795,0,98021
MAR,Africa,2020-09-22,99816,0,2433869,23293,1795,0,98021
MAR,Africa,2020-09-23,99816,0,2457373,23504,1795,0,98021
MAR,Africa,2020-09-24,99816,0,2481151,23778,1795,0,98021
MAR,Africa,2020-09-25,99816,0,2505151,24000,1795,0,98021
MAR,Africa,2020-09-26,99816,0,2529397,24246,1795,0,98021
MAR,Africa,2020-09-27,115241,15425,2553350,23953,2041,246,113200
MAR,Africa,2020-09-28,115241,0,2575657,22307,2041,0,113200
MAR,Africa,2020-09-29,115241,0,2598486,22829,2041,0,113200
MAR,Africa,2020-09-30,115241,0,2621314,22828,2041,0,113200
MAR,Africa,2020-10-01,115241,0,2643860,22546,2041,0,113200
MAR,Africa,2020-10-02,115241,0,2666458,22598,2041,0,113200
MAR,Africa,2020-10-03,115241,0,2689136,22678,2041,0,113200
MAR,Africa,2020-10-04,131228,15987,2711203,22067,2293,252,128935
MAR,Africa,2020-10-05,131228,0,2731907,20704,2293,0,128935
MAR,Africa,2020-10-06,131228,0,2753882,21975,2293,0,128935
MAR,Africa,2020-10-07,131228,0,2778365,24483,2293,0,128935
MAR,Africa,2020-10-08,131228,0,2803491,25126,2293,0,128935
MAR,Africa,2020-10-09,131228,0,2828653,25162,2293,0,128935
MAR,Africa,2020-10-10,131228,0,2853784,25131,2293,0,128935
MAR,Africa,2020-10-11,149841,18613,2877502,23718,2572,279,147269
MAR,Africa,2020-10-12,149841,0,2897811,20309,2572,0,147269
MAR,Africa,2020-10-13,149841,0,2922011,24200,2572,0,147269
MAR,Africa,2020-10-14,149841,0,2946459,24448,2572,0,147269
MAR,Africa,2020-10-15,149841,0,2969887,23428,2572,0,147269
MAR,Africa,2020-10-16,149841,0,2993488,23601,2572,0,147269
MAR,Africa,2020-10-17,149841,0,3017488,24000,2572,0,147269
MAR,Africa,2020-10-18,170911,21070,3040181,22693,2878,306,168033
MAR,Africa,2020-10-19,170911,0,3061219,21038,2878,0,168033
MAR,Africa,2020-10-20,170911,0,3084528,23309,2878,0,168033
MAR,Africa,2020-10-21,170911,0,3107430,22902,2878,0,168033
MAR,Africa,2020-10-22,170911,0,3130766,23336,2878,0,168033
MAR,Africa,2020-10-23,170911,0,3153471,22705,2878,0,168033
MAR,Africa,2020-10-24,170911,0,3176249,22778,2878,0,168033
MAR,Africa,2020-10-25,194461,23550,3197617,21368,3255,377,191206
MAR,Africa,2020-10-26,194461,0,3217978,20361,3255,0,191206
MAR,Africa,2020-10-27,194461,0,3240758,22780,3255,0,191206
MAR,Africa,2020-10-28,194461,0,3262844,22086,3255,0,191206
MAR,Africa,2020-10-29,194461,0,3285045,22201,3255,0,191206
MAR,Africa,2020-10-30,194461,0,3305323,20278,3255,0,191206
MAR,Africa,2020-10-31,194461,0,3326650,21327,3255,0,191206
MAR,Africa,2020-11-01,219084,24623,3347872,21222,3695,440,215389
MAR,Africa,2020-11-02,219084,0,3367671,19799,3695,0,215389
MAR,Africa,2020-11-03,219084,0,3388542,20871,3695,0,215389
MAR,Africa,2020-11-04,219084,0,3410053,21511,3695,0,215389
MAR,Africa,2020-11-05,219084,0,3430860,20807,3695,0,215389
MAR,Africa,2020-11-06,219084,0,3451451,20591,3695,0,215389
MAR,Africa,2020-11-07,219084,0,3471444,19993,3695,0,215389
MAR,Africa,2020-11-08,252185,33101,3491314,19870,4197,502,247988
MAR,Africa,2020-11-09,252185,0,3510417,19103,4197,0,247988
MAR,Africa,2020-11-10,252185,0,3531400,20983,4197,0,247988
MAR,Africa,2020-11-11,252185,0,3553127,21727,4197,0,247988
MAR,Africa,2020-11-12,252185,0,3576692,23565,4197,0,247988
MAR,Africa,2020-11-13,252185,0,3600396,23704,4197,0,247988
MAR,Africa,2020-11-14,252185,0,3623519,23123,4197,0,247988
MAR,Africa,2020-11-15,288211,36026,3646330,22811,4697,500,283514
MAR,Africa,2020-11-16,288211,0,3664662,18332,4697,0,283514
MAR,Africa,2020-11-17,288211,0,3688225,23563,4697,0,283514
MAR,Africa,2020-11-18,288211,0,3711044,22819,4697,0,283514
MAR,Africa,2020-11-19,288211,0,3733534,22490,4697,0,283514
MAR,Africa,2020-11-20,288211,0,3753724,20190,4697,0,283514
MAR,Africa,2020-11-21,288211,0,3776678,22954,4697,0,283514
MAR,Africa,2020-11-22,320962,32751,3796876,20198,5256,559,315706
MAR,Africa,2020-11-23,320962,0,3814442,17566,5256,0,315706
MAR,Africa,2020-11-24,320962,0,3833549,19107,5256,0,315706
MAR,Africa,2020-11-25,320962,0,3854502,20953,5256,0,315706
MAR,Africa,2020-11-26,320962,0,3875930,21428,5256,0,315706
MAR,Africa,2020-11-27,320962,0,3897947,22017,5256,0,315706
MAR,Africa,2020-11-28,320962,0,3920170,22223,5256,0,315706
MAR,Africa,2020-11-29,349688,28726,3939350,19180,5739,483,343949
MAR,Africa,2020-11-30,349688,0,3953900,14550,5739,0,343949
MAR,Africa,2020-12-01,349688,0,3974785,20885,5739,0,343949
MAR,Africa,2020-12-02,349688,0,3995885,21100,5739,0,343949
MAR,Africa,2020-12-03,349688,0,4016991,21106,5739,0,343949
MAR,Africa,2020-12-04,349688,0,4038601,21610,5739,0,343949
MAR,Africa,2020-12-05,349688,0,4058751,20150,5739,0,343949
MAR,Africa,2020-12-06,376738,27050,4074451,15700,6184,445,370554
MAR,Africa,2020-12-07,376738,0,4086436,11985,6184,0,370554
MAR,Africa,2020-12-08,376738,0,4103482,17046,6184,0,370554
MAR,Africa,2020-12-09,376738,0,4122663,19181,6184,0,370554
MAR,Africa,2020-12-10,376738,0,4141842,19179,6184,0,370554
MAR,Africa,2020-12-11,376738,0,4161069,19227,6184,0,370554
MAR,Africa,2020-12-12,376738,0,4179619,18550,6184,0,370554
MAR,Africa,2020-12-13,397597,20859,4194760,15141,6589,405,391008
MAR,Africa,2020-12-14,397597,0,4204412,9652,6589,0,391008
MAR,Africa,2020-12-15,397597,0,4220907,16495,6589,0,391008
MAR,Africa,2020-12-16,397597,0,4237689,16782,6589,0,391008
MAR,Africa,2020-12-17,397597,0,4254699,17010,6589,0,391008
MAR,Africa,2020-12-18,397597,0,4269859,15160,6589,0,391008
MAR,Africa,2020-12-19,397597,0,4287640,17781,6589,0,391008
MAR,Africa,2020-12-20,415226,17629,4300996,13356,6909,320,408317
MAR,Africa,2020-12-21,415226,0,4308127,7131,6909,0,408317
MAR,Africa,2020-12-22,415226,0,4322989,14862,6909,0,408317
MAR,Africa,2020-12-23,415226,0,4338954,15965,6909,0,408317
MAR,Africa,2020-12-24,415226,0,4354454,15500,6909,0,408317
MAR,Africa,2020-12-25,415226,0,4369571,15117,6909,0,408317
MAR,Africa,2020-12-26,415226,0,4384421,14850,6909,0,408317
MAR,Africa,2020-12-27,430562,15336,4394830,10409,7204,295,423358
MAR,Africa,2020-12-28,430562,0,4404408,9578,7204,0,423358
MAR,Africa,2020-12-29,430562,0,4421874,17466,7204,0,423358
MAR,Africa,2020-12-30,430562,0,4439680,17806,7204,0,423358
MAR,Africa,2020-12-31,430562,0,4457349,17669,7204,0,423358
MAR,Africa,2021-01-01,430562,0,4473704,16355,7204,0,423358
MAR,Africa,2021-01-02,430562,0,4486984,13280,7204,0,423358
MAR,Africa,2021-01-03,442141,11579,4499434,12450,7452,248,434689
MAR,Africa,2021-01-04,442141,0,4507292,7858,7452,0,434689
MAR,Africa,2021-01-05,442141,0,4524423,17131,7452,0,434689
MAR,Africa,2021-01-06,442141,0,4541376,16953,7452,0,434689
MAR,Africa,2021-01-07,442141,0,4559754,18378,7452,0,434689
MAR,Africa,2021-01-08,442141,0,4577298,17544,7452,0,434689
MAR,Africa,2021-01-09,442141,0,4598872,21574,7452,0,434689
MAR,Africa,2021-01-10,451637,9496,4614140,15268,7709,257,443928
MAR,Africa,2021-01-11,451637,0,4621023,6883,7709,0,443928
MAR,Africa,2021-01-12,451637,0,4631377,10354,7709,0,443928
MAR,Africa,2021-01-13,451637,0,4649394,18017,7709,0,443928
MAR,Africa,2021-01-14,451637,0,4669254,19860,7709,0,443928
MAR,Africa,2021-01-15,451637,0,4689875,20621,7709,0,443928
MAR,Africa,2021-01-16,451637,0,4709698,19823,7709,0,443928
MAR,Africa,2021-01-17,458865,7228,4726070,16372,7911,202,450954
MAR,Africa,2021-01-18,458865,0,4733898,7828,7911,0,450954
MAR,Africa,2021-01-19,458865,0,4749868,15970,7911,0,450954
MAR,Africa,2021-01-20,458865,0,4765382,15514,7911,0,450954
MAR,Africa,2021-01-21,458865,0,4781377,15995,7911,0,450954
MAR,Africa,2021-01-22,458865,0,4797210,15833,7911,0,450954
MAR,Africa,2021-01-23,458865,0,4813540,16330,7911,0,450954
MAR,Africa,2021-01-24,465769,6904,4822622,9082,8128,217,457641
MAR,Africa,2021-01-25,465769,0,4828401,5779,8128,0,457641
MAR,Africa,2021-01-26,465769,0,4840461,12060,8128,0,457641
MAR,Africa,2021-01-27,465769,0,4853938,13477,8128,0,457641
